Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
464	Bead	bead014	Bead, Kanohi Hau (P1706)	2001	?	? x ? x ?
539	Retail Display / Town / City / Harbor	displaysign031	Display Sign Small City Harbormaster (4645594/4650993)	2011	10	22 x 13 x 0
464	Bead	bead019	Bead, Krana Ca (P1717)	2002	?	? x ? x ?
464	Bead	bead023	Bead, Krana Xa (P1719)	2002	?	? x ? x ?
464	Bead	bead034	Bead, Krana Za (P1720)	2002	?	? x ? x ?
333	Card, Game Card / NINJAGO	4631387	NINJAGO Masters of Spinjitzu Deck #1 Game Card 15 - Kruncha - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631389	NINJAGO Masters of Spinjitzu Deck #1 Game Card 63 - Sacrifice - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631391	NINJAGO Masters of Spinjitzu Deck #1 Game Card 66 - Impersonation - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631393	NINJAGO Masters of Spinjitzu Deck #1 Game Card 68 - Recovery - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631395	NINJAGO Masters of Spinjitzu Deck #1 Game Card 77 - Gold Smash - North American Version	2011	2	6.4 x 8.8 x 0.03
175	Food & Drink / Ninja	927159	Cup / Mug Ninja	1998	?	11.5 x 11.5 x 10.5
175	Food & Drink / Town / Space Port	927158	Cup / Mug Space Port	1999	?	11.5 x 11.5 x 10.5
539	Retail Display / NINJAGO	displaysign032	Display Sign Hanging, Ninjago (4668162NL)	2011	?	21 x 15 x 0
334	Key Chain / NINJAGO	1648kai	NINJAGO Kai Key Chain with Clip-on Battle Sound Base blister pack	2011	75	17.7 x 14 x 3.9
252	Game / Heroica	4648950	Playing Cards Standard, Heroica Pattern	2011	80	? x ? x ?
648	Bedding / Star Wars	bedsetsw01	Bedding, Duvet Cover and Pillowcase (135 x 200 cm) - Star Wars	2011	967	? x ? x ?
648	Bedding / Harry Potter	bedsethp01	Bedding, Duvet Cover and Pillowcase (135 x 200 cm) - Harry Potter	2011	965	? x ? x ?
648	Bedding / Batman I	bedsetbatman01	Bedding, Duvet Cover and Pillowcase (135 x 200 cm) - Batman	2011	965	? x ? x ?
333	Card, Game Card / NINJAGO	4631397	NINJAGO Masters of Spinjitzu Deck #1 Game Card 11 - Wyplash - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631417	NINJAGO Masters of Spinjitzu Deck #1 Game Card 25 - Head Spin - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631415	NINJAGO Masters of Spinjitzu Deck #1 Game Card 42 - Twister - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631412	NINJAGO Masters of Spinjitzu Deck #1 Game Card 46 - Weapon Swap - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4631399	NINJAGO Masters of Spinjitzu Deck #1 Game Card 62 - Ice Shield - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621852	NINJAGO Masters of Spinjitzu Deck #1 Game Card 75 - Boulder Barrier - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621851	NINJAGO Masters of Spinjitzu Deck #1 Game Card 80 - Weapon Frenzy - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621819	NINJAGO Masters of Spinjitzu Deck #1 Game Card 1 - Kai - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621862	NINJAGO Masters of Spinjitzu Deck #1 Game Card 7 - Nuckal - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621854	NINJAGO Masters of Spinjitzu Deck #1 Game Card 10 - Zane DX - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621824	NINJAGO Masters of Spinjitzu Deck #1 Game Card 12 - Cole - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621823	NINJAGO Masters of Spinjitzu Deck #1 Game Card 24 - Wall of Fire - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621826	NINJAGO Masters of Spinjitzu Deck #1 Game Card 26 - Power Drain - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621863	NINJAGO Masters of Spinjitzu Deck #1 Game Card 30 - Inferno - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621856	NINJAGO Masters of Spinjitzu Deck #1 Game Card 35 - Elemental Shift - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621865	NINJAGO Masters of Spinjitzu Deck #1 Game Card 40 - Quickswitch - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621866	NINJAGO Masters of Spinjitzu Deck #1 Game Card 44 - Entrapment - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621864	NINJAGO Masters of Spinjitzu Deck #1 Game Card 47 - Power Surge - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621858	NINJAGO Masters of Spinjitzu Deck #1 Game Card 48 - Weapon Swap - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621857	NINJAGO Masters of Spinjitzu Deck #1 Game Card 56 - Sonic Roar - North American Version	2011	2	6.4 x 8.8 x 0.03
333	Card, Game Card / NINJAGO	4621825	NINJAGO Masters of Spinjitzu Deck #1 Game Card 76 - Storm Shield - North American Version	2011	2	6.4 x 8.8 x 0.03
648	Bedding / NINJAGO	100228	Bedding, Sleeping Bag - Ninjago Ice	2011	795	? x ? x ?
648	Bedding / NINJAGO	100227	Bedding, Sleeping Bag - Ninjago Fire	2011	816	? x ? x ?
648	Bedding / Town / City / Police	100222	Bedding, Pillow - City Motor Police	2011	435	40 x 40 x 10
464	Bead	bead006pb27	Bead, Cylinder Large with 'GALI' Pattern (P1701)	2001	0.96	1.2 x 1.2 x 1.3
745	Building Event Instructions / LEGO Brand Store	MMMB1005DE	Mini-Modell des Monats-Karte - 2010 05 Mai, Truck	2010	1.62	5.1 x 8.9 x 0.01
334	Key Chain	852098pb01	2 x 4 Brick - Black Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole and Engraved 'LEGOshop.com' Pattern	2008	13.63	? x ? x ?
498	Backpacks & Lunchboxes / NINJAGO	11126	Backpack NINJAGO Red Ninja	2011	285	? x ? x ?
995	Party Supplies / Collectible Minifigures / Holiday & Event / Christmas	853355	Gift Wrap & Tags, Collectible Minifigures and Holiday Pattern	2011	165	? x ? x ?
1092	Storage, Sorting Tray / Educational & Dacta	4186297	Dacta Sorting Tray - 35 Compartment (Fits with bin03)	?	138	35.5 x 28 x 1.75
399	Storage	752453	Minifigure Display Case, Small - For 8 Minifigures	2011	485	21 x 18 x 5
513	Media Audio & Video / Star Wars	SWDVDBD	Video DVD and BD - Star Wars - The Padawan Menace	2011	130	? x ? x ?
464	Bead	bead006pb28	Bead, Cylinder Large with Black Lines Pattern	2001	0.96	1.2 x 1.2 x 1.3
464	Bead	bead006pb29	Bead, Cylinder Large with 'ONUA' Pattern (P1704)	2001	0.96	1.2 x 1.2 x 1.3
464	Bead	bead004pb064	Bead, Square with Bionicle Claw Pattern (P1704)	2001	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb065	Bead, Square with Fe, U, Mn, and Pb Pattern (P1704)	2001	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb066	Bead, Square with Bionicle Turaga Whenua and Ruru Pattern (P1704)	2001	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb067	Bead, Square with Matoran Alphabet O, N, U and A Pattern (P1704)	2001	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb068	Bead, Square with Bionicle Onua and Clouds Pattern (P1704)	2001	1.2	1.3 x 1.3 x 1.3
464	Bead	penbody012	Bead, Pen Body with Pearl Dark Gray Ends, Chrome Tip	2001	17.58	7.7 x 1.5 x 1.5
648	Bedding / Racers	100224	Bedding, Pillow - Racers	2011	435	40 x 40 x 10
14	Magnet / Castle / Forestmen	2856224	Magnet Set, Minifigure Retro Forestman - with 2 x 4 Brick Base (Bricktober Week 2) polybag	2011	14	14 x 14 x 1.5
14	Magnet / Castle / Classic Castle	2856225	Magnet Set, Minifigure Retro Classic Knight - with 2 x 4 Brick Base (Bricktober Week 3) polybag	2011	14	14 x 14 x 1.5
14	Magnet / Space / Classic Space	2856226	Magnet Set, Minifigure Retro Classic Space Astronaut - with 2 x 4 Brick Base (Bricktober Week 4) polybag	2011	14	14 x 14 x 1.5
333	Card, Game Card / NINJAGO	4621855	NINJAGO Masters of Spinjitzu Deck #1 Game Card 57 - Chain Crazy - North American Version	2011	2	6.4 x 8.8 x 0.03
398	Human Furniture	duplotable01	Duplo Retailer Playtable with Track	?	?	? x ? x ?
464	Bead	bead035pb01	Bead, Minifigure Style Headgear, Helmet Jango Fett with Rocket Pack	2002	?	? x ? x ?
336	Clock / Town / City / Police	9002274	Digital Clock, City Policeman Figure Alarm Clock	2011	522	? x ? x ?
160	Sticker Sheet	21200stk01	Sticker Sheet for Set 21200 - (10286/6002487)	2011	0.98	6.4 x 11.5 x 0
745	Building Event Instructions / LEGO Brand Store	MMMB1110	Monthly Mini Model Build Card - 2011 10 October, Vampire	2011	1.62	5.1 x 8.9 x 0.01
14	Magnet / Ninja	2856223	Magnet Set, Minifigure Retro Ninja Princess - with 2 x 4 Brick Base (Bricktober Week 1) polybag	2011	13.9	? x ? x ?
1113	Office Supplies	853352	Calendar, 2012 US	2012	?	? x ? x ?
745	Building Event Instructions / LEGO Brand Store	MMMB1109DE	Mini-Modell des Monats-Karte - 2011 09 September, Vogelscheuche	2011	1.62	5.1 x 8.9 x 0.01
334	Key Chain / NINJAGO	UT21222-2	Mini Torch Minifigure Flashlight Key Chain NINJAGO Lord Garmadon	2011	34	? x ? x ?
334	Key Chain / NINJAGO	UT21222-1	Mini Torch Minifigure Flashlight Key Chain NINJAGO Kai	2011	34	? x ? x ?
1112	Luggage & Luggage Accessories / NINJAGO	11146	Sports Bag, NINJAGO	2011	?	? x ? x ?
399	Storage / NINJAGO	SD805	NINJAGO Spinner Storage System for 16 Spinners	2011	490	? x ? x ?
399	Storage / NINJAGO	SD804	NINJAGO Spinner Storage System for 8 Spinners	2011	284	30 x 15 x 4.5
399	Storage / NINJAGO	SD803	NINJAGO Storage Stool	2011	1207	? x ? x ?
399	Storage	752437	Minifigure Display Case, Large - For 16 Minifigures, 1 Door	2011	1008	41.6 x 20 x 5
175	Food & Drink / Star Wars	1TBL2493	Party Tablecloth Star Wars, Plastic (137 x 259 cm)	2011	136	137 x 259 x 0
543	Clothing, Adult / Star Wars	2856241	T-Shirt, SW Droid	2011	?	? x ? x ?
543	Clothing, Adult / Star Wars	2856248	T-Shirt, SW Character	2011	?	? x ? x ?
498	Backpacks & Lunchboxes / Town / City / Police	12150	Backpack Lego City Police	2011	?	? x ? x ?
648	Bedding	100221	Bedding, Pillow - Minifigure	2011	435	40 x 40 x 10
464	Bead	bead004pb069	Bead, Square with Bionicle Turaga Nokama and Rau Pattern (P1701)	2001	?	1.3 x 1.3 x 1.3
464	Bead	bead004pb070	Bead, Square with Bionicle Turaga Vakama and Huna Pattern (P1706)	2001	?	1.3 x 1.3 x 1.3
464	Bead	bead004pb071	Bead, Square with Bionicle Turaga Onewa and Komau Pattern (P1705)	2001	?	1.3 x 1.3 x 1.3
464	Bead	bead004pb072	Bead, Square with Bionicle Turaga Nuju and Matatu Pattern (P1702)	2001	?	1.3 x 1.3 x 1.3
464	Bead	bead006pb30	Bead, Cylinder Large with 'TAHU' Pattern (P1706)	2001	?	1.2 x 1.2 x 1.3
464	Bead	bead006pb31	Bead, Cylinder Large with 'POHATU' Pattern (P1705)	2001	?	1.2 x 1.2 x 1.3
334	Key Chain / SpongeBob SquarePants	853356	Spongebob Super Hero Key Chain with Lego Logo Tile, Modified 3 x 2 Curved with Hole	2011	16	? x ? x ?
503	Poster / MINDSTORMS / NXT	p09NXT	Mindstorms Poster, Robot 8547 NXT 2.0	2009	50	48 x 68 x 0
503	Poster / BIONICLE / Barraki	4509125	BIONICLE Poster, Barraki	2007	50	48 x 68 x 0
503	Poster / Power Miners	p09pm01	Power Miners Poster (4548475/4550834)	2009	51	48 x 68 x 0
513	Media Audio & Video / Star Wars	SWDVDDE1	Video DVD - Star Wars - Die Padawan Bedrohung	2011	119.9	13.6 x 19.3 x 2.9
513	Media Audio & Video / Star Wars	SWBDDE	Video BD - Star Wars - Die Padawan Bedrohung	2011	?	? x ? x ?
1113	Office Supplies	81087	Minifigure Speech Bubbles (2011)	2011	120	16.8 x 21.9 x 3.8
1113	Office Supplies	bubble4	Minifigure Speech Bubble, Smooth Edge, Right	2011	0.3	? x ? x ?
1113	Office Supplies	bubble6	Minifigure Speech Bubble, Spiked Edge, Right	2011	0.3	? x ? x ?
1113	Office Supplies	bubble2	Minifigure Speech Bubble, Cloud Edge, Right	2011	0.3	? x ? x ?
1113	Office Supplies	bubble3	Minifigure Speech Bubble, Smooth Edge, Left	2011	0.3	? x ? x ?
1113	Office Supplies	bubble5	Minifigure Speech Bubble, Spiked Edge, Left	2011	0.3	? x ? x ?
1113	Office Supplies	bubble1	Minifigure Speech Bubble, Cloud Edge, Left	2011	0.3	? x ? x ?
252	Game / Heroica	2856745	Heroica Booster Pack, 22 Character Cards (German)	2011	35	9 x 14 x 0.8
175	Food & Drink	LLFMug01	Cup / Mug Legoland Florida Grand Opening 2011 Red Handle	2011	31.7	? x ? x ?
175	Food & Drink	LLFMug02	Cup / Mug Legoland Florida Grand Opening 2011 Yellow Handle	2011	31.7	? x ? x ?
1112	Luggage & Luggage Accessories	852858	Tote Bag, Brick Pattern with Zip	2010	57	12 x 12 x 2
517	Watch / Star Wars	9001048	Watch Set, SW Stormtrooper (Clone Wars)	2009	?	8 x 15 x 2
503	Poster / Pirates of the Caribbean	4667292	Pirates of the Caribbean Poster - The Black Pearl	2011	40	83.5 x 59.5 x 0
586	Play Wear & Weaponry / Western	starbadge	Badge, Legoredo Sheriff Star	?	4	5 x 5 x 1
445	Patch & Pin / Western	pa12	Patch, Iron-On Legoredo Indian Chief	?	4	7.5 x 7.5 x 0.3
745	Building Event Instructions / LEGO Brand Store	MMMB1110DE	Mini-Modell des Monats-Karte - 2011 10 Oktober, Vampir	2011	1.62	5.1 x 8.9 x 0.01
526	Retail Display Flag / Town / City / Coast Guard	Cit08CGBan1	Display Flag Cloth, City - Coast Guard Diver 2008	2008	?	45 x 200 x 0
539	Retail Display / Cars	displaysign033	Display Sign Hanging, Cars (4666536NL)	2011	4	15 x 20 x 0
526	Retail Display Flag / Town / City / Construction	Cit09ConBan1	Display Flag Cloth, City Construction Worker Minifigure	2009	?	45 x 200 x 0
526	Retail Display Flag / Atlantis	AtlBan01	Display Flag Cloth, Atlantis Squid Warrior	2010	150	45 x 200 x 0
526	Retail Display Flag / BIONICLE / Toa Mahri	BioMahBan4	Display Flag Cloth, BIONICLE Mahri Style 4	?	?	45 x 200 x 0
526	Retail Display Flag / BIONICLE / Toa Mahri	BioMahBan3	Display Flag Cloth, BIONICLE Mahri Style 3	?	?	45 x 200 x 0
526	Retail Display Flag / Games	GameBan01	Display Flag Cloth, Games - Board Games	?	?	45 x 200 x 0
517	Watch / Star Wars	9003370	Watch Set, SW Boba Fett	2011	?	9.5 x 14.2 x 5.8
683	Glued Model / LEGOLAND Parks	LLDrummer	Legoland Drummer (Glued)	?	510	10 x 15 x 32
683	Glued Model	santa1	Santa Claus (Glued)	?	358	27 x 11 x 6
683	Glued Model	santa2	Elf (Glued)	?	318	27 x 11 x 8
683	Glued Model	santa3	Elf, Sitting (Glued)	?	224	21 x 12 x 8
683	Glued Model	santa4	Santa's Wife (Glued)	?	246	26 x 14 x 6
513	Media Audio & Video / NINJAGO / The Golden Weapons	NJODVD	Video DVD - NINJAGO Masters of Spinjitzu Le Film (La légende de NINJAGO)	2011	25	12.3 x 12.3 x 0.2
160	Sticker Sheet / Town / City	Gstk145	Sticker Sheet, City Space Shuttle - Sheet of 8 Stickers	2011	5.5	14.8 x 21 x 0.01
503	Poster / Town / City	p11cty05	City Poster Space (French)	2011	17	52.8 x 40 x 0.01
464	Bead	bead006pb01	Bead, Cylinder Large with Minifigure Head Pattern, Moustache Pointed with Standard Grin	1999	0.96	1.2 x 1.2 x 1.3
464	Bead	bead006pb07	Bead, Cylinder Large with Minifigure Head Pattern, Male Red Hair with Black Outline, Stubble	1999	0.96	1.2 x 1.2 x 1.3
464	Bead	bead004pb073	Bead, Square with 'HOME RUN' , 'GRAND SLAM' and White Stripes Pattern (P1519)	1999	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb075	Bead, Square with 'GOAL!', '5' and Star Pattern (P1519)	1999	1.2	1.3 x 1.3 x 1.3
464	Bead	bead004pb074	Bead, Square with 'HOT SHOT', 'SCORE!' and '23' Pattern (P1519)	1999	1.2	1.3 x 1.3 x 1.3
1111	Clothing Accessories	LegoCap05	Ball Cap, Legoworld Zwolle NS Nederlandse Spoorwegen (Dutch Railways)	2011	34	? x ? x ?
1112	Luggage & Luggage Accessories	LEGOK103	Bag / Luggage Tag, LEGO Plate 2 x 3	2011	42	? x ? x ?
336	Clock / Town / City	9002298	Digital Clock, City Female Figure Alarm Clock	2011	361	14.5 x 23.5 x 9.5
399	Storage / Technic / RoboRiders	bb0535	Canister Lid, RoboRiders	2000	?	? x ? x ?
1113	Office Supplies / Town / City / Construction	4550777	Stationery Set, City Construction	2008	50	24.5 x 11.5 x 2
333	Card, Game Card	create97	Creationary Game Card 97 Anglerfish	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create98	Creationary Game Card 98 Centipede	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create99	Creationary Game Card 99 Chimpanzee	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create100	Creationary Game Card 100 Cobra	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create101	Creationary Game Card 101 Dolphin	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create102	Creationary Game Card 102 Wolf	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create103	Creationary Game Card 103 Gorilla	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create104	Creationary Game Card 104 Hammerhead Shark	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create105	Creationary Game Card 105 Jelly Fish	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create106	Creationary Game Card 106 Koala Bear	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create107	Creationary Game Card 107 Manta Ray	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create108	Creationary Game Card 108 Orangutan	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create109	Creationary Game Card 109 Orka	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create110	Creationary Game Card 110 Walrus	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create111	Creationary Game Card 111 Polar Bear	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create112	Creationary Game Card 112 Praying Mantis	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create113	Creationary Game Card 113 Pteranodon	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create114	Creationary Game Card 114 Sea Lion	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create115	Creationary Game Card 115 Skunk	2011	1.24	8.7 x 5.7 x 0.03
333	Card, Game Card	create116	Creationary Game Card 116 Snow Leopard	2011	1.24	8.7 x 5.7 x 0.03
526	Retail Display Flag / Town / City / Train	CitTraBan1	Display Flag Cloth, City Train	2010	?	90 x 200 x 0
526	Retail Display Flag / Town / City / Train	CitTraBan2	Display Flag Cloth, City Train Engineer	?	?	45 x 200 x 0
745	Building Event Instructions / LEGO Brand Store	MMMB1111	Monthly Mini Model Build Card - 2011 11 November, Turkey	2011	1.62	5.1 x 8.9 x 0.01
745	Building Event Instructions / LEGO Brand Store	MMMB1111UK	Monthly Mini Model Build Card - 2011 11 November, Acorn (UK)	2011	1.62	5.1 x 8.9 x 0.01
503	Poster	p93titanic	Titanic Poster	1993	27	60 x 42 x 0.02
175	Food & Drink	tumbler3	Cup / Mug Minifigure Plastic Tumbler	1997	28	7 x 7 x 10
1003	Paper, Forms & Surveys / NINJAGO	4668123-NL	Competition Form for Winning 10 Sets of Choice (Dutch)	2011	28	21 x 15 x 0
14	Magnet / Town / City / Police	853304	Magnet Set, Minifigures Town City (3) - Police Officers - Glued with 2 x 4 Brick Bases blister pack	2011	60	? x ? x ?
1008	Decoration / Holiday & Event / Christmas / Star Wars	QX5454	Christmas Tree Ornament, Hallmark LEGO Star Wars Darth Vader	2011	40	7.8 x 10 x 4.5
586	Play Wear & Weaponry / BIONICLE	4490219	Fake Teeth, BIONICLE Piraka Glow In Dark	2006	5	? x ? x ?
399	Storage	4659758Box	Storage Box Plastic with Two-Tone Green Target Bullseye Ribbon Pattern	2011	58	9.5 x 11.6 x 2.6
160	Sticker Sheet / Town / City / Airport	Gstk146	Sticker Sheet, Activity Book AB042009NL	2009	?	34.6 x 22.6 x 0
745	Building Event Instructions / Cars / Cars 2	Torque	Toys "R" Us Exclusive Build: Rod 'Torque' Redline	2011	13	21.6 x 27.9 x 0
517	Watch / NINJAGO / The Golden Weapons	5000142	Watch Set, NINJAGO Jay	2012	?	? x ? x ?
526	Retail Display Flag / Hero Factory / Heroes	HeroBan04	Display Flag Cloth, Hero Factory, Rocka 3.0	2011	?	? x ? x ?
526	Retail Display Flag / BIONICLE / Piraka	BioPirBan4	Display Flag Cloth, BIONICLE Piraka Zaktan Narrow	2006	150	? x ? x ?
526	Retail Display Flag / Games / Heroica	GameBan02	Display Flag Cloth, Games - Heroica	2011	207	? x ? x ?
526	Retail Display Flag	LEGLogBan04	Display Flag Cloth, LEGO Logo with Boy - CZ	2011	208	? x ? x ?
526	Retail Display Flag	LEGLogBan05	Display Flag Cloth, LEGO Logo with Girl - CZ	2011	210	? x ? x ?
526	Retail Display Flag / DUPLO	DupLogBan01	Display Flag Cloth, DUPLO Logo and Boy	2011	202	? x ? x ?
526	Retail Display Flag / DUPLO	DupLogBan02	Display Flag Cloth, DUPLO Logo and Girl - CZ	2011	211	? x ? x ?
1112	Luggage & Luggage Accessories / LEGOLAND Parks	705381	Tote Bag, Nylon with LEGOLAND Logo Pattern	1999	?	? x ? x ?
648	Bedding / NINJAGO	100223	Bedding, Pillow - Ninjago Fire	2011	421	? x ? x ?
464	Bead	bead004pb076	Bead, Square with Silver Stars Pattern (P3110)	2005	?	1.3 x 1.3 x 1.3
464	Bead	bead004pb077	Bead, Square with Black Dragon and Yellow Moon Pattern (P3110)	2005	?	1.3 x 1.3 x 1.3
464	Bead	bead004pb078	Bead, Square with Red Harry Potter Logo Pattern (P3110)	2005	?	1.3 x 1.3 x 1.3
848	Retail Display Case / Exo-Force	ExoAM1	Display Assembled Set, Exo-Force 8103 Sky Guardian in Plastic Case	?	?	? x ? x ?
848	Retail Display Case / Castle / Knights Kingdom II	KKIIAM1	Display Assembled Set, Knights Kingdom II 8795 Lord Vladek in Plastic Case	?	?	? x ? x ?
160	Sticker Sheet / NINJAGO	4659613	Sticker Sheet, NINJAGO Lenticular Eyes / Snake - Club Magazine	2011	7	15 x 8 x 0
543	Clothing, Adult / Clikits	jacket3	Jacket, Pink with Black Dots, Clikits 'Pink 'n' Pearly'	?	?	? x ? x ?
525	Human Toiletries	4638540	Towel, LEGO Logo 2 x 4 Studs, 60 x 120 cm	?	?	? x ? x ?
336	Clock / Star Wars	9003530	Digital Clock, SW Boba Fett Figure Alarm Clock	2011	505	? x ? x ?
517	Watch / Town / City / Fire	9003455	Watch Set, City Fire	2011	66	? x ? x ?
543	Clothing, Adult	snowpants1	Snow Pants with Suspenders, Silver Reflective Bands, UNLIMItex	?	?	? x ? x ?
180	Software / MINDSTORMS / NXT	2000080	Education Mindstorms NXT Software 2.1 (Single License)	2011	?	? x ? x ?
399	Storage / Technic	6715	Technic Storage Case Handle for Case 6714	1994	7	? x ? x ?
513	Media Audio & Video / Hero Factory	HFDVDEN	Video DVD - Hero Factory: Rise of the Rookies	2010	?	? x ? x ?
745	Building Event Instructions / LEGO Brand Store	MMMB1111DE	Mini-Modell des Monats-Karte - 2011 11 November, Eichel	2011	1.62	5.1 x 8.9 x 0.01
745	Building Event Instructions / LEGO Brand Store	MMMB1008DE	Mini-Modell des Monats-Karte - 2010 08 August, Möve	2010	1.62	5.1 x 8.9 x 0.01
745	Building Event Instructions / LEGO Brand Store	MMMB1007DE	Mini-Modell des Monats-Karte - 2010 07 Juli, Wassermelone	2010	1.62	5.1 x 8.9 x 0.01
848	Retail Display Case / NINJAGO / The Golden Weapons	4626846	Display Assembled Set, NINJAGO Sets 2111, 2112, 2115 and 2116 in Plastic Case	2011	1086	20 x 27.3 x 22.5
445	Patch & Pin / Holiday & Event / Christmas	pin100	Pin, Minifigure - Santa Cap (Plastic Clip)	2011	5	5.5 x 5.5 x 0.5
160	Sticker Sheet / MINDSTORMS / NXT	Gstk147	Sticker Sheet, Mindstorms NXT 2.0 Promotional Sheet	2011	5	21.6 x 15.3 x 0
14	Magnet / Ninja	2856207	Magnet Set, Minifigure Ninja Red - Glued with 2 x 4 Brick Base	2012	18	14 x 15.5 x 2
683	Glued Model / Cars	mcqueen	Cars Lightning McQueen (Glued)	2011	?	110 x 45 x 50
745	Building Event Instructions / LEGO Brand Store	MMMB1112	Monthly Mini Model Build Card - 2011 12 December, Nutcracker	2011	1.62	5.1 x 8.9 x 0.01
646	Electronics / Star Wars / Star Wars Episode 3	880032	Play and Build Kit for Nintendo DS - Star Wars (Anakin Skywalker)	2011	112	? x ? x ?
712	Video Game / Star Wars / Star Wars The Clone Wars	sw3PS3	Star Wars III: The Clone Wars - Sony PS3	2011	?	? x ? x ?
334	Key Chain / Star Wars / Star Wars Episode 4/5/6	825068	LED Key Light Darth Vader Key Chain (LEDLITE) - Boxed Version	2011	65	10 x 15 x 4
745	Building Event Instructions / LEGO Brand Store	MMMB1106DE	Mini-Modell des Monats-Karte - 2011 06 Juni, Student	2011	1.62	5.1 x 8.9 x 0.01
745	Building Event Instructions / LEGO Brand Store	MMMB1009DE	Mini-Modell des Monats-Karte - 2010 09 September, Schulkind	2010	1.62	5.1 x 8.9 x 0.01
1113	Office Supplies / Star Wars	22286	Calendar, 2012 Star Wars, German	2012	387	45 x 30.5 x 0.4
336	Clock / Star Wars	9003936	Digital Clock, SW Captain Rex Figure Alarm Clock	2011	514	? x ? x ?
445	Patch & Pin / Adventurers / Desert	pin101	Pin, LEGOLAND Adventurers Dr. Charles Lightning 2 Piece Badge	2009	5	4.8 x 4.8 x 0.7
848	Retail Display Case / Hero Factory / Heroes	4646297	Display Assembled Set, Hero Factory Set 2143 in Plastic Case with Light	2011	1622	20 x 31.4 x 22.5
604	Money and Coin Bank / Pharaoh's Quest	853175CoinBox	Coin Bank, Pharaoh's Quest Cardboard Coin Box with Lock and Keys (853175)	?	168	? x ? x ?
160	Sticker Sheet / NINJAGO	137T0	Sticker Sheet, NINJAGO Eyes	2010	3.5	20 x 8.5 x 0
