Category ID	Category Name	Number	Name	Alternate Item Number	Weight (in Grams)	Dimensions
1097	Minifigure, Torso Assembly, Decor.	973pb2475c02	Torso SW Jacket with Dark Tan Belts and Pockets Pattern (Rebel Trooper) / Dark Bluish Gray Arms / Light Nougat Hands		1.25	? x ? x ?
238	Minifigure, Head	3626pb1729	Minifigure, Head Dual Sided Brown and Gray Beard, Brown Eyebrows, Moustache, White Pupils, Frown / Scared Pattern (SW Qui-Gon)		0.54	? x ? x ?
736	Brick, Round, Decorated	553pb026	Brick, Round 2 x 2 Dome Top with Orange with Silver Band Around Dome Pattern (R3-S1)		0.88	2 x 2 x 1
736	Brick, Round, Decorated	30361pb034	Brick, Round 2 x 2 x 2 Robot Body with Silver Lines Pattern (R3-S1, R2-BHD)		2.1	2 x 2 x 2
775	Slope, Curved, Decorated	11477pb042	Slope, Curved 2 x 1 x 2/3 with Silver Lines and Pentagon on Bright Light Orange Background Pattern (Sticker) - Set 70323		0.25	2 x 1 x 0.67
606	Minifigure, Head, Modified	64808pb03	Minifigure, Head, Modified SW Mon Calamari with Tan and Spotted Dewlap and Yellow Eyes with Eyelids Pattern (Admiral Raddus)		1.43	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2586c01	Torso SW Admiral Raddus Uniform Pattern / Dark Blue Arms / Dark Bluish Gray Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2586	Torso SW Admiral Raddus Uniform Pattern		0.82	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0618	Hips and Legs with Pockets and Creases on Knees Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0619	Hips and Legs with Gray Fur and Belt with Pockets Pattern		1.18	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2584c01	Torso SW Light Bluish Gray Fur Pattern (Moroff) / White Arms / White Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2584	Torso SW Light Bluish Gray Fur Pattern (Moroff)		0.82	? x ? x ?
606	Minifigure, Head, Modified	29035pb01	Minifigure, Head, Modified SW Gigoran with Molded Dark Bluish Gray Breathing Mask and Front Panel and Printed Dark Brown Belts Pattern		1.9	? x ? x ?
160	Sticker Sheet	60101stk01a	Sticker Sheet for Set 60101 - International Version - (24546/6133212)		0.9	10 x 9 x 0
812	Tile, Round, Decorated	14769pb164	Tile, Round 2 x 2 with Bottom Stud Holder with Dark Purple Camera and Medium Azure Star Pattern (Sticker) - Set 41129		0.33	2 x 2 x 0
812	Tile, Round, Decorated	14769pb165	Tile, Round 2 x 2 with Bottom Stud Holder with Dark Purple and White Checkered Pattern (Sticker) - Set 41129		0.33	2 x 2 x 0
461	Panel, Decorated	59349pb124	Panel 1 x 6 x 5 with Photo Prop Standee with Mermaid and Sailor Pattern (Sticker) - Set 41129		5.7	1 x 6 x 5
775	Slope, Curved, Decorated	44126pb043	Slope, Curved 6 x 2 with Mirror with Dark Purple Scrolls Pattern (Sticker) - Set 41129		2.7	6 x 2 x 1
578	Wedge, Decorated	47759pb11	Wedge 2 x 4 Triple with Superman 'S' Logo Pattern		1.58	2 x 4 x 1
39	Tile, Decorated	3068pb1050	Tile 2 x 2 with Sailor and Friends Female Photo Pattern (Sticker) - Set 41129	3068bpb1050	0.49	2 x 2 x 0
926	Cylinder, Decorated	6259pb031	Cylinder Half 2 x 4 x 4 with Dark Bluish Gray Mechanical Rectangles on Light Bluish Gray Background Pattern (Sticker) - Set 75172		3.92	2 x 4 x 4
83	Hinge, Decorated	30387pb014	Hinge Brick 1 x 4 Locking with Black and Yellow Thin Danger Stripes (5 Black Stripes), Yellow Corners Pattern on Both Sides (Stickers) - Set 75172		2.12	1 x 4 x 1
39	Tile, Decorated	87079pb0376	Tile 2 x 4 with Black Aurebesh Characters 'DANGER' Pattern on End (Sticker) - Set 75172		0.9	2 x 4 x 0
33	Slope, Decorated	3039pb102	Slope 45 2 x 2 with SW Y-wing Control Panel Pattern (Sticker) - Set 75172		1.15	2 x 2 x 1
20	Minifigure, Body Part	27142pb01	Torso with Head Mechanical, K-2SO with Dark Bluish Gray and Silver Chest Panel, White Eyes, Spots on Head and SW Imperial Logo on Shoulders Pattern		1.5	? x ? x ?
238	Minifigure, Head	3626pb1730	Minifigure, Head Dual Sided Glasses with Black Goggles, Frown / Smile without Goggles Pattern (SW Bodhi Rook)		0.54	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2587c01	Torso SW Jumpsuit with Brown Vest with Pockets Pattern (Bodhi Rook) / Dark Bluish Gray Arms / Nougat Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2587	Torso SW Jumpsuit with Brown Vest with Pockets Pattern (Bodhi Rook)		0.82	? x ? x ?
728	Modulex, Tile, Decorated	Mx1082pb21	Modulex, Tile 2 x 8 with Black Month 'DEC' Pattern		0.87	2 x 8 x 1
39	Tile, Decorated	3070pb113	Tile 1 x 1 with Black Eyes, Small Frown, Light Aqua and Dark Azure Square Pattern (Kryptomite Face)	3070bpb113	0.15	1 x 1 x 0
812	Tile, Round, Decorated	98138pb068	Tile, Round 1 x 1 with White Exclamation Mark on Red and Dark Azure Starburst Explosion Pattern		0.11	1 x 1 x 0
39	Tile, Decorated	3069pb0545	Tile 1 x 2 with Smartphone with Contact, Phone, Mail and Superman Logo Shape Pattern	3069bpb0545	0.26	1 x 2 x 0
1098	Minifigure, Legs, Decorated	970c00pb0621	Hips and Legs with Black Vest Tails Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0622	Hips and Legs with Dark Silver and Silver Belt and Knee Straps, Dark Bluish Gray Armor Plates Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb0616	Hips and Legs with Shorts, Light Nougat Knees and Black Shoes Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c01pb40	Hips and White Legs with Leotard, White Tights with Red Corners and Red Boots Pattern		1.18	? x ? x ?
33	Slope, Decorated	3678bpb096	Slope 65 2 x 2 x 2 with Bottom Tube with Minifigure Dress / Skirt / Robe, Silver Vertical Lines and Curved Folds Pattern		2.1	2 x 2 x 2
1097	Minifigure, Torso Assembly, Decor.	973pb2588c01	Torso Muscles Outline with Yellow Kite Diamond Shape Logo and Belt Pattern / Dark Green Arms / Lime Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2588	Torso Muscles Outline with Yellow Kite Diamond Shape Logo and Belt Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb2589	Torso Shirt with Round Collar, Necklace with 4 Beads and White Tied Belt with Calendar Numbers Pattern		0.82	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2589c01	Torso Shirt with Round Collar, Necklace with 4 Beads and White Tied Belt with Calendar Numbers Pattern / Red Arms / Red Hands		1.25	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2590c01	Torso Female Outline Dress with 2 Silver Vertical Lines and Red Belt with Buckle Pattern / Light Nougat Arms / Black Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2590	Torso Female Outline Dress with 2 Silver Vertical Lines and Red Belt with Buckle Pattern		0.82	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2591c01	Torso Dark Silver and Silver Armor Plates, Straps and Buckles, Dark Bluish Gray Sash, Ninjago Earth Gorilla Head Symbol Pattern / Black Arms / Black Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2591	Torso Dark Silver and Silver Armor Plates, Straps and Buckles, Dark Bluish Gray Sash, Ninjago Earth Gorilla Head Symbol Pattern		0.82	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2592c01	Torso Suit with Pockets, Tie, Shirt and Bright Green Question Marks Pattern / Green Arms with Bright Green Question Marks Pattern / Dark Green Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2592	Torso Suit with Pockets, Tie, Shirt and Bright Green Question Marks Pattern		0.82	? x ? x ?
238	Minifigure, Head	3626pb1731	Minifigure, Head Dual Sided Thick Dark Brown Eyebrows, Dark Orange Cheek Lines, Open Mouth Smile / Bared Teeth Angry Pattern (Kite Man)		0.55	? x ? x ?
238	Minifigure, Head	3626pb1732	Minifigure, Head Dual Sided Dark Purple Eye Mask Pointed, Crooked Mouth Grin / Frown Pattern (Riddler)		0.55	? x ? x ?
238	Minifigure, Head	3626pb1733	Minifigure, Head Dual Sided Small Black Wide Set Eyes, Smile / Open Mouth Smile with Tongue and 3 Teeth Pattern (Finn the Human)		0.55	? x ? x ?
238	Minifigure, Head	3626pb1734	Minifigure, Head Dual Sided Female Silver Eye Shadow, Dark Red Triangular Cheek Patches, Smile / Barred Teeth Angry Pattern (Magpie)		0.55	? x ? x ?
238	Minifigure, Head	3626pb1735	Minifigure, Head Black Bushy Eyebrows, Medium Nougat Chin Dimple, Lopsided Open Mouth Smile with Teeth Parted Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb1736	Minifigure, Head Balaclava with Black Eye Mask, White Eye Openings, Light Nougat Face and Scowl Pattern (Calendar Man)		0.55	? x ? x ?
16	Minifigure, Headgear	93560pb01	Minifigure, Headgear Helmet Sports / Flight with Kite Diamond Shape Logo Pattern		0.46	? x ? x ?
16	Minifigure, Headgear	99241pb02	Minifigure, Headgear Cap, Swimming with White Calendar Grid Pattern		0.46	? x ? x ?
847	Minifigure, Hair	27160pb01	Minifigure, Hair Combo, Hat with Hair, Bowler Hat with Bright Green Question Mark and Dark Orange Wavy Shoulder Length Hair Pattern		0.9	? x ? x ?
238	Minifigure, Head	3626pb1737	Minifigure, Head Male Black Eyebrows, White Pupils, Chin Dimple, Open Mouth Scowl Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb1738	Minifigure, Head Male Black Eyebrows, White Pupils, Chin Dimple, Cheek Lines, Sweat Drops, Open Mouth Surprised / Scared Pattern		0.55	? x ? x ?
150	Minifigure, Torso	973pb2593	Torso Police Shirt with Black Tie, Silver Badge, Black Belt with Pouch and Buckle on Front, Line on Back Pattern		0.82	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2593c01	Torso Police Shirt with Black Tie, Silver Badge, Black Belt with Pouch and Buckle on Front, Line on Back Pattern / White Arms / Light Nougat Hands		1.25	? x ? x ?
160	Sticker Sheet	60137stk01	Sticker Sheet for Set 60137 - (29107/6172335)	29107	0.9	? x ? x ?
20	Minifigure, Body Part	981982pb121	Arm, (Matching Left and Right) Pair with Bright Green Question Marks and Dark Green Cuffs Pattern		0.31	? x ? x ?
20	Minifigure, Body Part	981pb121	Arm, Left with Bright Green Question Marks and Dark Green Cuff Pattern		0.15	? x ? x ?
20	Minifigure, Body Part	982pb121	Arm, Right with Bright Green Question Marks and Dark Green Cuff Pattern		0.15	? x ? x ?
150	Minifigure, Torso	973pb2594	Torso Coat with Dark Blue Scarf and Sash, Dark Orange Bandolier with Black Bat on Gold Buckle Pattern		0.84	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2594c01	Torso Coat with Dark Blue Scarf and Sash, Dark Orange Bandolier with Black Bat on Gold Buckle Pattern / Dark Bluish Gray Arms / Dark Blue Hands		1.32	? x ? x ?
1098	Minifigure, Legs, Decorated	970c63pb08	Hips and Dark Blue Legs with Medium Nougat Belt and Sash and Pirate Boots on Dark Bluish Gray Pattern		1.18	? x ? x ?
160	Sticker Sheet	41059stk01b	Sticker Sheet for Set 41059 - North American Version - (17791/6076020)	17791	0.34	? x ? x ?
160	Sticker Sheet	60003stk01b	Sticker Sheet for Set 60003 - North American Version - (18005/6078419)	18005	0.6	? x ? x ?
160	Sticker Sheet	60080stk01b	Sticker Sheet for Set 60080 - North American Version - (20813/6109078)	20813	1.45	? x ? x ?
160	Sticker Sheet	75873stk01b	Sticker Sheet for Set 75873 - North American Version - (24757/6142273)		1.72	13 x 13 x 0
160	Sticker Sheet	41135stk01b	Sticker Sheet for Set 41135 - North American Version - (25486/6139946)	25486	1.17	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2595c01	Torso SW Imperial Death Star Trooper Pattern / Black Arms / Black Hands		1.25	? x ? x ?
150	Minifigure, Torso	973pb2595	Torso SW Imperial Death Star Trooper Pattern		0.82	? x ? x ?
131	Vehicle, Base	28324	Vehicle, Base 6 x 12 with 2 x 4 Recessed Center with Smooth Underside		6.44	6 x 12 x 2.5
225	Riding Cycle	18895pb10	Motorcycle Fairing, Racing (Sport) Bike with Black Windshield with Gold Badge Pattern		5	? x ? x ?
142	Minifigure, Body Wear	29346	Minifigure Cape Cloth, 4 Rectangular Strips with Calendar Numbers Pattern		0.14	? x ? x ?
142	Minifigure, Body Wear	29338	Minifigure Cape Cloth, Collar with 4 Square Strips with Calendar Numbers Pattern		0.08	? x ? x ?
39	Tile, Decorated	4162pb164	Tile 1 x 8 with 'Sydney' Pattern		1.06	1 x 8 x 0
39	Tile, Decorated	4162pb165	Tile 1 x 8 with 'Chicago' Pattern		1.06	1 x 8 x 0
18	Minifigure, Utensil	93094pb02	Minifigure, Utensil Lipstick with White Handle Pattern	25866pb02	0.1	? x ? x ?
146	Animal, Air	98388pb07	Bird, Friends Style with Bright Light Orange Beak and Metallic Light Blue Feathers Around Black Eyes Pattern (Cleo)		0.94	? x ? x ?
943	Minifigure, Utensil, Decorated	11640pb04	Minifigure, Utensil Musical Instrument, Guitar Electric with Metallic Pink Strings, Bridge, and Output Jack and White Pickguard with Stars Pattern		0.44	? x ? x ?
160	Sticker Sheet	70912stk01	Sticker Sheet for Set 70912 - (32777/6183775)	32777	3.24	? x ? x ?
39	Tile, Decorated	3068pb1051	Tile 2 x 2 with Clipboard with 'ARKHAM ASYLUM', Notes and Table Pattern	3068bpb1051	0.49	2 x 2 x 0
943	Minifigure, Utensil, Decorated	10830c01pb01	Minifigure, Utensil Magnifying Glass Thick Frame and Solid Handle with Trans-Clear Lens with Crosshairs Pattern		0.58	? x ? x ?
33	Slope, Decorated	3040pb015R	Slope 45 2 x 1 with Yellow Clayface Eye Pattern Model Right Side		0.69	2 x 1 x 1
33	Slope, Decorated	3040pb015L	Slope 45 2 x 1 with Yellow Clayface Eye Pattern Model Left Side		0.69	2 x 1 x 1
19	Minifigure, Weapon	28587pb01	Minifigure, Weapon Ninjago Time Blade with Molded Trans-Green Claws and Blades Pattern		0.35	? x ? x ?
39	Tile, Decorated	63864pb049	Tile 1 x 3 with Wood Grain and 4 Silver Nails Pattern		0.39	1 x 3 x 0
39	Tile, Decorated	6636pb143	Tile 1 x 6 with Wood Grain and 4 Silver Nails Pattern		0.83	1 x 6 x 0
736	Brick, Round, Decorated	3062pb051	Brick, Round 1 x 1 with Yellow 'BAT MERCH' and Silver Screws Pattern	3062bpb051	0.3	1 x 1 x 1
115	Windscreen	28782	Windscreen 6 x 6 x 2 with 2 Studs on Top	35404	6.23	6 x 6 x 2
36	Technic	32474pb009	Technic Ball Joint with Black Number 8 on White Circle Pattern (Pool 8 Ball)		0.42	? x ? x ?
160	Sticker Sheet	70907stk01	Sticker Sheet for Set 70907 - (30823/6177706)		1.39	13.5 x 11 x 0
27	Plate, Modified	27261	Plate, Modified 1 x 2 with 3 Claws / Rock Fingers		0.75	? x ? x ?
994	Energy Effect	27256	Wave Angular Single with Bar End (Lightning Bolt)		0.2	1 x 5 x 0.6
19	Minifigure, Weapon	27257	Minifigure, Weapon Spear Tip		0.2	? x ? x ?
778	Tile, Modified, Decorated	22385pb059	Tile, Modified 2 x 3 Pentagonal with Nexo Forbidden Power Shield Pattern - Wrecking Wrath		0.6	2 x 3 x 0
778	Tile, Modified, Decorated	22385pb058	Tile, Modified 2 x 3 Pentagonal with Nexo Power Shield Pattern - Gorilla Roar		0.6	2 x 3 x 0
43	Wheel	27254	Wheel Hard Plastic with Large Cleats and Flanges		19.9	? x ? x ?
778	Tile, Modified, Decorated	22385pb060	Tile, Modified 2 x 3 Pentagonal with Nexo Power Shield Pattern - Bulldozer		0.6	2 x 3 x 0
778	Tile, Modified, Decorated	22385pb061	Tile, Modified 2 x 3 Pentagonal with Nexo Forbidden Power Shield Pattern - Horrible Hunger		0.6	2 x 3 x 0
775	Slope, Curved, Decorated	88930pb072	Slope, Curved 2 x 4 x 2/3 with Bottom Tubes with Rock Monster Eyes Pattern		1.36	2 x 4 x 0.67
36	Technic	32474pb010	Technic Ball Joint with Graveller Type 1 Open Mouth Pattern		0.42	? x ? x ?
36	Technic	32474pb011	Technic Ball Joint with Graveller Type 2 Closed Mouth Pattern		0.42	? x ? x ?
160	Sticker Sheet	70900stk01	Sticker Sheet for Set 70900 - (29677/6174920)	29677	0.25	? x ? x ?
39	Tile, Decorated	3069pb0546	Tile 1 x 2 with Ferris Wheel Pamphlet Pattern (Sticker) - Set 41130	3069bpb0546	0.25	1 x 2 x 0
778	Tile, Modified, Decorated	6179pb121	Tile, Modified 4 x 4 with Studs on Edge with Amusement Park / Fun Fair Map Pattern (Sticker) - Set 41130		1.94	4 x 4 x 0
778	Tile, Modified, Decorated	6178pb020	Tile, Modified 6 x 12 with Studs on Edges with Planets, Stars and Rocket Ship Pattern (Sticker) - Set 41130		8.25	6 x 12 x 0
238	Minifigure, Head	3626pb1739	Minifigure, Head Dual Sided Black Headband, Squinted Batman Eyes, Medium Nougat Chin Dimple, Lopsided Open Mouth Smile / Angry Bared Teeth Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb1740	Minifigure, Head Dual Sided White Headband and Worried / Black Headband and Squinted Batman Eyes, Disgusted Pattern (Batman)		0.55	? x ? x ?
160	Sticker Sheet	42059stk01	Sticker Sheet for Set 42059 - (30814/6177634)	30814	1.4	? x ? x ?
246	Paper	42059ppr01	Paper Cardboard Ramp with Medium Azure Arrow and Chevrons Pattern for Set 42059 - (28896/6170247)		10	16 x 14 x 0
238	Minifigure, Head	3626pb1742	Minifigure, Head Alien with Red Eyes, Silver Goggles and Blue Cheek Lines Pattern (Mr. Freeze)		0.54	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2597c01	Torso Armor with Medium Azure Round Crystal and Belt, Silver Tubes and Buckle and White Ice Pattern / Dark Blue Arms / Black Hands		1.25	? x ? x ?
1098	Minifigure, Legs, Decorated	970c63pb09	Hips and Dark Blue Legs with Silver Boots and Bright Light Blue Knee Pads Pattern		1.18	? x ? x ?
142	Minifigure, Body Wear	27148pb02	Minifigure Armor Breastplate with Layered Shoulder Protection with Medium Azure Round Crystal and Pressure Gauge on Silver Background Pattern		1.23	? x ? x ?
778	Tile, Modified, Decorated	6179pb122	Tile, Modified 4 x 4 with Studs on Edge with Integrated Circuits and 'PALMER TECHNOLOGIES' Pattern		1.94	4 x 4 x 0
418	Minifigure, Shield	3846pb041	Minifigure, Shield Triangular Short with Red Band and White Star On Dark Blue Background Pattern		0.42	? x ? x ?
160	Sticker Sheet	60102stk01a	Sticker Sheet for Set 60102 - International Version - (24552/6133219)	24552	1.9	? x ? x ?
775	Slope, Curved, Decorated	15625pb015	Slope, Curved 5 x 8 x 2/3 with 4 Studs with Ferris Wheel, Roller Coaster and Space Rocket Pattern (Sticker)		5.15	5 x 8 x 0.67
33	Slope, Decorated	85984pb148	Slope 30 1 x 2 x 2/3 with Roller Coaster on Screen, Switch and Buttons Pattern (Sticker) - Set 41130		0.35	1 x 2 x 0.67
812	Tile, Round, Decorated	14769pb166	Tile, Round 2 x 2 with Bottom Stud Holder with Dark Purple Flat Earth Map Pattern (Sticker) - Set 41130		0.33	2 x 2 x 0
39	Tile, Decorated	87079pb0377	Tile 2 x 4 with Stars and Pink and Bright Light Orange Arrows on Dark Purple Background Pattern (Sticker) - Set 41130		0.9	2 x 4 x 0
39	Tile, Decorated	87079pb0378	Tile 2 x 4 with Planet and Roller Coaster Wagons on Dark Purple Background Pattern (Sticker) - Set 41130		0.9	2 x 4 x 0
39	Tile, Decorated	87079pb0379	Tile 2 x 4 with Hot Air Balloon, Stars and Dark Purple and Medium Azure Clouds Pattern (Sticker) - Set 41130		0.9	2 x 4 x 0
160	Sticker Sheet	40268stk01	Sticker Sheet for Set 40268 - (31799/6179285)	31799	0.2	5.5 x 5 x 0
39	Tile, Decorated	2431pb0456	Tile 1 x 4 with 'R3-M2' Pattern (Sticker) - Set 40268		0.58	1 x 4 x 0
736	Brick, Round, Decorated	553pb027	Brick, Round 2 x 2 Dome Top with Dark Brown with Silver Band Around Dome Pattern (R3-M2)		0.88	2 x 2 x 1
736	Brick, Round, Decorated	30361pb035	Brick, Round 2 x 2 x 2 Robot Body with Dark Brown and Dark Orange Lines Pattern (R3-M2)		2.1	2 x 2 x 2
246	Paper	31572	Paper Cardboard Backdrop for Set 40268		1.4	? x ? x ?
118	Brick, Decorated	3001pb116	Brick 2 x 4 with Alarm Clock, Glass and Book Pattern (Sticker) - Set 7586		2.32	2 x 4 x 1
238	Minifigure, Head	3626pb1743	Minifigure, Head Dual Sided Brown Eyebrows, Moustache, White Pupils, Scared Pattern		0.54	? x ? x ?
39	Tile, Decorated	3068pb1052	Tile 2 x 2 with Dark Pink and White Arrow Outlines on Dark Purple Background Pattern (Sticker) - Set 41130	3068bpb1052	0.49	2 x 2 x 0
39	Tile, Decorated	3068pb1053	Tile 2 x 2 with Medium Azure and White Arrow Outlines on Dark Purple Background Pattern (Sticker) - Set 41130	3068bpb1053	0.49	2 x 2 x 0
39	Tile, Decorated	3068pb1054	Tile 2 x 2 with Friends Worried Male, Smiling Female and Music Notes Pattern (Sticker) - Set 41130	3068bpb1054	0.49	2 x 2 x 0
39	Tile, Decorated	3068pb1055	Tile 2 x 2 with Friends Female Figures in Roller Coaster Wagon Photo Pattern (Sticker) - Set 41130	3068bpb1055	0.49	2 x 2 x 0
39	Tile, Decorated	3068pb1056	Tile 2 x 2 with 2 Star Tickets on Dark Purple Background Pattern (Sticker) - Set 41130	3068bpb1056	0.49	2 x 2 x 0
39	Tile, Decorated	3068pb1057	Tile 2 x 2 with Bumper Cars on Screen, Lever, Switches and Buttons Pattern (Sticker) - Set 41133	3068bpb1057	0.49	2 x 2 x 0
420	DUPLO, Animal	17865pb02	Duplo Cat Kitten Sitting with Black Eyes and Nose, Light Bluish Gray Whiskers, White Chest and Muzzle Pattern		8.7	? x ? x ?
1098	Minifigure, Legs, Decorated	970c86pb26	Hips and Light Bluish Gray Legs with Blue Armor and Orange and Yellow Circuitry, Blue Hexagonal Knee Pads and Blue Boots Pattern		1.18	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb2596c01	Torso Nexo Knights Armor with Orange and Gold Circuitry and Emblem with Blue Falcon Pattern / Blue Arms / Light Bluish Gray Hands		1.25	? x ? x ?
