Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
1028	2019	c19be2	2019 Large Belgian July - December (Dutch Language)	2019	168
1028	2019	c19be4	2019 Large Belgian June - December (FR/BE - 6279444)	2019	?
1028	2019	c19it2	2019 Large Italian / Swiss June - December (6279421-CH/I 6279447-IT)	2019	?
1028	2019	c19fr2	2019 Large French June - December (627.9448-FR 627.9442 FR for BLX 627.9471 FR for REEMEA)	2019	?
1028	2019	c19es2	2019 Large Spanish / Portuguese June - December (6279449-ESPT)	2019	?
1028	2019	c19cz2	2019 Large Czech June - December (627.9454-CZ)	2019	?
1028	2019	c19hu2	2019 Large Hungarian July - December (627.9455 - HU 6279423 - HU for CEU)	2019	165
1028	2019	c19si2	2019 Large Slovene July - December (6279457 - SL 6279425 - SL for DE/A)	2019	?
1028	2019	c19ro2	2019 Large Romanian July - December (627.9458-RO)	2019	?
1028	2019	c19ua2	2019 Large Ukrainian July - December (6279459-UA)	2019	?
1028	2019	c19bg2	2019 Large Bulgarian July - December (627.9460-BG)	2019	?
1028	2019	c19lt2	2019 Large Lithuanian July - December (627.9461 - LT)	2019	164
1028	2019	c19lv2	2019 Large Latvian July - December (627.9462 - LV)	2019	163
1028	2019	c19ee2	2019 Large Estonian July - December (627.9463 ET)	2019	162
1028	2019	c19ar2	2019 Large Arabic June - December (Arabic - 6279465)	2019	?
1028	2019	c19sr2	2019 Large Serbian June - December (627.9466-SR)	2019	?
1028	2019	c19uk2	2019 Large Trade UK July - December (627.9467-MEA 627.9426-UK/IS 627.9427-UK f/Travel Retail)	2019	150
1028	2019	c19heb2	2019 Large Israel July - December (627.9468-IS/Hebrew)	2019	?
1028	2019	c19tr2	2019 Large Turkish July - December (6279469-TR)	2019	?
1028	2019	c19gr2	2019 Large Greek July - December (627.9470 EL)	2019	?
1028	2019	c19cn2	2019 Large Chinese July - December (627.9475 ZHSI)	2019	?
1028	2019	c19hk2	2019 Large Hong Kong June - December (HK - 6279479)	2019	?
1028	2019	c19tw2	2019 Large Taiwanese June - December (TW - 6279480)	2019	?
1028	2019	c19au2	2019 Large Australian / New Zealand / Malaysia / Singapore June - December (627.9481 AUS 627.9482 NZ 627.9478 MY 627.9477 SG 627.9487 UK Asia f/HK)	2019	?
1028	2019	c19ru2	2019 Large Russian July - December (627.9450 RU)	2019	?
1028	2019	c19ru4	2019 Large Russian July - December (627.9451 RULCS)	2019	?
1028	2019	c19ko2	2019 Large Korean June - August	2019	?
1028	2019	c19ru5	2019 Large Russian January - June (RU)	2019	?
361	1986	m86eu3	1986 Mini European PT/ES/UK (104095)	1986	?
372	1997	c97sr	1997 Large Serbian (925.375-SER. (Serbien))	1997	?
930	2018	c18de4	2018 Large German / Austrian January - June (6226059-DE/A)	2018	?
930	2018	c18de5	2018 Large German / Austrian July - December (624.1739-DE/A for Brand Retail)	2018	178
1028	2019 / Hidden Side	m19hsde1	2019 Mini Hidden Side German (6290087)	2019	?
930	2018	c18sah1	2018 Shop at Home - January (WOR 7901)	2018	99
1028	2019 / Holiday & Event / Christmas	c19sah5	2019 Shop at Home - Pre Holiday (WOR 1276)	2019	77
491	2003 / Designer Sets	m03desi3	2003 Mini Designer (4210604/4210605)	2003	46
358	1983	c83se	1983 Large Swedish (93500-S)	1983	66
1028	2019 / Holiday & Event / Christmas	c19sah5de	2019 Shop at Home - Christmas German (WO 1277)	2019	154
901	2017	c17fr2	2017 Large French June - December (620.7848-FR)	2017	184
359	1984	c84se	1984 Medium Swedish (94000-S.)	1984	20
363	1988 / Educational & Dacta	c88usdac2	1988 Large US Dacta - The LEGO Educational System (950111-USA)	1988	?
364	1989 / Educational & Dacta	c89usdac	1989 Large US Dacta - Classroom Manipulatives for Day Care Centers, Head Start, Pre-K, 1st, 2nd, & 3rd Grade (950131-USA)	1989	?
370	1995 / Educational & Dacta	c95ukdac	1995 Large UK Dacta - LEGO Dacta Resources...For Primary Schools (951.251-03-UK.)	1995	?
370	1995 / Educational & Dacta	c95usdac3	1995 Large US Dacta - A World Made For Children	1995	?
372	1997 / Educational & Dacta	c97usdac2	1997 Large US Dacta - Science, Technology & Math - Products for Grades K-3	1997	?
372	1997 / Educational & Dacta	c97usdac3	1997 Large US Dacta (951.075-17-USA)	1997	?
373	1998 / Educational & Dacta	c98usdac2	1998 Large US Dacta - A World Made For Children - Pre School & Elementary Catalog	1998	?
374	1999 / Educational & Dacta	c99usdac2	1999 Large US Dacta (951.095-USA/Dacta.)	1999	?
369	1994 / Educational & Dacta	c94ukdac2	1994 Large UK Dacta	1994	?
1028	2019 / Educational & Dacta	c19usdac	2019 Large US Education - Solution Guide	2019	?
1028	2019 / Educational & Dacta	c19rudac	2019 Large Russian Education (6249192)	2019	?
1028	2019 / Educational & Dacta	c19rudac2	2019 Large Russian Education Preschool (6249187)	2019	?
1028	2019	c19de3	2019 Large German / Austrian January - June (626.1934-DE/A)	2019	161
1028	2019	c19de4	2019 Large German / Austrian July - December (DE/A - 6279416, DE/A w/TRU - 6279417, DE/A FH - 6279418)	2019	188
1066	2020	c20de1	2020 Large German / Austrian January - June (DE/A f/Brand Retail - 6301446, DE/A - 6301459, DE/A w/SMYTH - 6301463, DE/A FH - 6301464)	2020	169
375	2000 / Educational & Dacta	c00usdac2	2000 Large US Dacta - Idea Catalog (951.400-USA/DACTA)	2000	?
375	2000	c00itdc	2000 Dealer Italian (4322898-I)	2000	369
1066	2020	c20pl1	2020 Large Polish January - May (6301557-PL)	2020	?
1028	2019	c19mx2	2019 Large Mexican August - December (627.9489-ESMX)	2019	?
1028	2019	c19lam2	2019 Large Latin American June - December (627.9473-LAM ES)	2019	?
1066	2020	c20ar1	2020 Large Arabic January - May (Arabic - 6301758)	2020	?
1066	2020	c20au1	2020 Large Australian / New Zealand / Malaysia / Singapore January - May (630.1780 AUS 630.1781 NZ 630.1776 MY 630.1775 SG)	2020	130
1066	2020	c20bg1	2020 Large Bulgarian January - May (6301616-BG)	2020	?
1066	2020	c20ch1	2020 Large Swiss January - June (CH/DE/F 6301465)	2020	?
1066	2020	c20cn1	2020 Large Chinese January - May (6301773 ZHSI)	2020	?
1066	2020	c20cz1	2020 Large Czech January - June (630.1559-CZ)	2020	?
1066	2020	c20dk1	2020 Large Danish January - June (DA-6301494, DA f/Brand Retail 6301451)	2020	?
1066	2020	c20gr1	2020 Large Greek January - June (630.1766 EL)	2020	?
1066	2020	c20uk1	2020 Large Trade UK January - May (MEA_EN 6301760)	2020	135
1066	2020	c20es1	2020 Large Spanish / Portuguese January - May (6301532-ESPT)	2020	?
1066	2020	c20ee1	2020 Large Estonian January - May (630.1751 ET)	2020	?
1066	2020	c20fi1	2020 Large Finnish January - June (FI - 6301497)	2020	?
1066	2020	c20fr1	2020 Large French January - May (630.1530-FR 630.1512 FR for BLX)	2020	?
1066	2020	c20be1	2020 Large Belgian January - June (NL/BE f/Brand Retail-6301454, NL/BE-6301523)	2020	?
1066	2020	c20be2	2020 Large Belgian January - June (FR/BE - 6301518)	2020	?
1066	2020	c20hr1	2020 Large Croatian / Bosnian January - May (6301611 - HR, 6301483 - HR for DE/A)	2020	?
1066	2020	c20hu1	2020 Large Hungarian January - May (6301608 - HU 6301478 - HU for DE/A)	2020	164
1066	2020	c20it1	2020 Large Italian / Swiss January - May (6301467-CH/I 6301526-IT)	2020	?
1066	2020	c20heb1	2020 Large Israel January - May (630.1762-IS/Hebrew)	2020	?
1066	2020	c20lam1	2020 Large Latin American January - May (630.1771-LAM ES)	2020	?
1066	2020	c20lt1	2020 Large Lithuanian January - May (630.1620 - LT)	2020	160
1066	2020	c20lv1	2020 Large Latvian January - May (630.1621 - LV)	2020	?
1066	2020	c20mx1	2020 Large Mexican January - July (630.1769-ESMX)	2020	?
1066	2020	c20nl1	2020 Large Dutch January - June (NL f/Brand Retail-6301786, NL for DE/A-6301472, NL-6301516)	2020	169
1066	2020	c20no1	2020 Large Norwegian January - June (NO - 6301500)	2020	?
1066	2020	c20ro1	2020 Large Romanian January - May (6301613-RO)	2020	?
1066	2020	c20ru1	2020 Large Russian January - May (6301543 RU - 6301556 RU LCS)	2020	?
1066	2020	c20sk1	2020 Large Slovak January - June (630.1558-SK)	2020	158
1066	2020	c20si1	2020 Large Slovene January - May (6301612 - SL 6301486 - SL for DE/A)	2020	?
1066	2020	c20sr1	2020 Large Serbian January - May (6301759-SR)	2020	?
1066	2020	c20se1	2020 Large Swedish January - June (SV - 6301503, SE f/Brand Retail - 6301455)	2020	?
1066	2020	c20tr1	2020 Large Turkish January - May (6301763-TR)	2020	?
1066	2020	c20ua1	2020 Large Ukrainian January - May (6301615-UA)	2020	?
1066	2020	c20hk1	2020 Large Hong Kong January - May (6301777-HK)	2020	?
1066	2020	c20tw1	2020 Large Taiwanese January - May (6301778 - TW)	2020	?
1066	2020	c20sah1	2020 Shop at Home - January (WOR 1279)	2020	83.2
1028	2019	c19sah6	2019 Shop at Home - Late Holiday (WOR 1278)	2019	?
365	1990 / Space	m90jasp	1990 Mini Space Japanese (113208-JA)	1990	5
901	2017	c17nl1	2017 Large Dutch January - June (619.1802-NL)	2017	?
1066	2020	c20sah1de	2020 Shop at Home - January German (WOR 1279)	2020	90
1066	2020 / Educational & Dacta	c20rudac	2020 Large Russian Education (6322994)	2020	?
360	1985	c85se	1985 Large Swedish (94350-S)	1985	69
377	2001 / Star Wars	m01sw2	2001 Mini Star Wars (4130267)	2001	4.4
1066	2020 / Educational & Dacta	c20usdac	2020 Large US Education - Solution Guide	2020	?
1066	2020 / Dots	m20indots2	2020 Mini Dots International (6317480)	2020	3.76
805	2014	c14ru2	2014 Large Russian July - December (609.6053-RU)	2014	?
826	2015	c15ru2	2015 Large Russian July - December (613.4025-RU)	2015	?
767	2012	c12ru2	2012 Large Russian July - December (602.3026-RU)	2012	?
786	2013	c13ru2	2013 Large Russian July - December (605.6539-RU)	2013	?
869	2016	c16ru2	2016 Large Russian July - December (617.1144-RU)	2016	?
786	2013	c13ru1	2013 Large Russian January - June (604.3361-RU)	2013	?
826	2015	c15ru1	2015 Large Russian January - June (611.9733-RU)	2015	?
869	2016	c16ru1	2016 Large Russian January - June (615.5972-RU)	2016	?
901	2017	c17ru1	2017 Large Russian January - June (619.1815-RU)	2017	?
565	2006	c06nl3	2006 Large Dutch (450.3669-NL)	2006	38
767	2012	c12cz1	2012 Large Czech July - December (602.3198-CZ)	2012	0.12
786	2013	c13cz2	2013 Large Czech July - December (605.6543-CZ)	2013	0.13
1066	2020 / Holiday & Event / Easter	c20sah2	2020 Shop at Home - Easter (WOR 1467)	2020	106
369	1994	c94dedc2	1994 Dealer German Novelties (923.338-D)	1994	?
359	1984 / Service Packs	s84au2	1984 Medium Service Packs Australian (94060/107122-AUS)	1984	?
363	1988 / Service Packs	s88eu3	1988 Medium Service Packs DK/N/S/SF (102580/102680)	1988	5
373	1998	c98ee	1998 Large Estonian May (926.100-EE)	1998	?
374	1999	c99ee	1999 Large Estonian (927.070-EE)	1999	?
370	1995	c95ee	1995 Large Estonian (923.963-EE)	1995	?
869	2016	c16hk	2016 Large Hong Kong June - December (617.1164-HK)	2016	198
930	2018	c18dk2	2018 Large Danish July - December (624.1746-DK)	2018	160
356	1981 / Train	c81chdetrZug	1981 Nimm den richtigen Zug! (93.175-CH/D)	1981	29
901	2017	c17hu2	2017 Large Hungarian July - December (620.7886 - HU)	2017	?
361	1986	m86ja	1986 Mini Japanese (117608-JA)	1986	4.9
375	2000 / Race	m00jarace	2000 Mini Race Japanese (4325706)	2000	5
373	1998	c98sr	1998 Large Serbian (926.100-SER)	1998	100
375	2000 / Town / City	m00jacty	2000 Mini City Japanese (4325707)	2000	4
342	1967	c67yu	1967 Large Yugoslavian (3245-Ju)	1967	13
767	2012 / Educational & Dacta	c12ukdac	2012 Large UK Education Primary Catalogue (047929)	2012	?
1066	2020 / Holiday & Event / Easter	c20sah2de	2020 Shop at Home - Easter German (WOR 1467)	2020	101
346	1971	c71dk2	1971 Medium Danish - Legoland bilnyt (3522-Da)	1971	5
1066	2020	c20sah3	2020 Shop at Home - Summer (WOR 1468)	2020	79
1066	2020	c20sah3de	2020 Shop at Home - Summer German (WOR 1468)	2020	97
786	2013 / Educational & Dacta	c13ukdac2	2013 Large UK Education PreSchool Catalogue	2013	?
515	2004 / Clikits	c04clik2	2004 Small Clikits (4235726)	2004	3.43
1066	2020	c20sah3fr	2020 Shop at Home - Summer French (WOR 1468)	2020	101
1066	2020 / Dots	c20dedots	2020 Dots Flyer (German)	2020	?
1066	2020	c20de2	2020 Large German / Austrian June - December (DE/A f/Brand Retail - 6322292, DE/A - 6322523, DE/A w/SMYTH - 6322526, DE/A FH - 6322527)	2020	188
1028	2019	c19sah4	2019 Shop at Home - Fall (WOR 1275)	2019	99
756	2011	c11nacd	2011 Dealer North America New Products CD (Spring)	2011	?
786	2013 / Educational & Dacta	c13ukdac3	2013 Large UK Education Primary Catalogue	2013	?
767	2012	c12nacd	2012 Dealer North America New Products CD (Spring)	2012	?
1066	2020	c20lt2	2020 Large Lithuanian June - December (632.2686-LT)	2020	181
1066	2020	c20nl2	2020 Large Dutch July - December (NL f/Brand Retail-6322468, NL for DE/A-6322530, NL-6322584)	2020	189
1066	2020	c20pl2	2020 Large Polish June - December (6322638-PL)	2020	?
826	2015 / Holiday & Event / Christmas	c15sah5uk	2015 Shop at Home - Christmas UK (WOR 3719)	2015	167
901	2017 / Holiday & Event / Christmas	c17sah4uk	2017 Shop at Home - Christmas UK (WOR 7131)	2017	148
1028	2019 / Hidden Side	m19hsde2	2019 Mini Hidden Side German	2019	?
353	1978	c78at2	1978 Large Austrian (100314/100414-A)	1978	32
767	2012	c12fr	2012 Large French July - December (602.2899-FR)	2012	?
1066	2020	c20fr2	2020 Large French June - December (6322590 FR - 6322580 FR f/BLX)	2020	?
826	2015	c15fr2	2015 Large French June - December (613.4021-FR - 613.4014 FR for BLX)	2015	?
930	2018	c18fr2	2018 Large French July - December (6241769-FR - 6241762 FR for BLX - 6241791 FR v2)	2018	109
901	2017	c17fr1	2017 Large French January - June (619.1812 - FR 619.1805 FR for BLX)	2017	116
1066	2020	c20ro2	2020 Large Romanian June - December (6322683-RO)	2020	158
515	2004	c04ba1	2004 Large Baltic January - May (424.4319-ET/LV/LT)	2004	58
930	2018	c18uk2	2018 Large UK June - December (624.1787-MEA 624.1744-UK/IS 624.1745-UK f/Travel Retail)	2018	148
1066	2020	c20se2	2020 Large Swedish June - December (SV-6322560)	2020	186
1066	2020	c20dk2	2020 Large Danish June - December (DA-6322550 / 6322464)	2020	186
756	2011 / DUPLO	c11dupit	2011 Small Duplo Italian (4649741/11_INT)	2011	33
786	2013 / Architecture	c13arch	2013 Small Architecture (128282-D0003)	2013	3
366	1991 / Pirates / Pirates I	m91pirate3	1991 Mini Pirates Overseas (833985-OS)	1991	?
1066	2020	c20uk2	2020 Large UK June - December (MEA_EN 6322692)	2020	139.94
1066	2020	c20de3	2020 Large German / Austrian June - December (DE/A Batch2 w/Xmas insert - 6322737, DE/A w/SMYTH w/Xmas - 6322743, DE/A w/FH w/Xmas - 6322738)	2020	192.9
1066	2020	c20ee2	2020 Large Estonian June - December (632.2688 ET)	2020	182
354	1979 / Technic	c79itt	1979 Medium Technic Italian (103307/103407-I)	1979	14
1066	2020 / Holiday & Event / Christmas	c20sah4	2020 Shop at Home - Christmas (WOR 1471)	2020	76
1066	2020	c20de4	2020 Large German / Austrian November - December	2020	186
1066	2020	c20ctyfrndde1	2020 German City / Friends - Entdecke die Welt	2020	47
565	2006 / Factory	c06sahffr	2006 Shop at Home - Factory French	2006	7
491	2003 / Holiday & Event / Christmas	c03ru3	2003 Medium Russian Christmas	2003	?
1066	2020 / Holiday & Event / Christmas	c20sah4de	2020 Shop at Home - Christmas German (WOR 1471)	2020	131
366	1991	c91sah3	1991 Shop at Home - Spring	1991	?
378	2002 / Educational & Dacta	c02dedac	2002 Large German Dacta - TECHNIK LPE Unterrichtsmedien Lernkonzepte	2002	?
350	1975	c75se	1975 Large Swedish (98200-Sv.)	1975	26
1066	2020	c20sah5	2020 Shop At Home - Late Holiday (WOR 1472)	2020	112
1119	2021	c21mx1	2021 Large Mexican January - May (6346720 - ESMX)	2021	?
1066	2020	c20us1	2020 Large US / Canadian November - December 2020	2020	?
1119	2021	c21cz1	2021 Large Czech January - May (6346703-CZ)	2021	?
1119	2021	c21dk1	2021 Large Danish January - May (DA-6346686)	2021	?
1119	2021	c21de1	2021 Large German / Austrian January - June (DE/A f/Brand Retail - 6346669, DE/A - 6346674, DE/A w/SMYTH - 6346676, DE/A FH - 6346677)	2021	178
1119	2021	c21ee1	2021 Large Estonian January - June (6346712 ET)	2021	175
1119	2021	c21fi1	2021 Large Finnish January - May (FI-6346687)	2021	?
1119	2021	c21gr1	2021 Large Greek January - June (6346719 EL)	2021	?
1119	2021	c21hu1	2021 Large Hungarian January - May (6346704 - HU, 6346681 - HU for DE/A)	2021	162
1119	2021	c21it1	2021 Large Italian / Swiss January - May (6346679-CH/I 6346694-IT)	2021	?
1119	2021	c21lv1	2021 Large Latvian January - June (6346711 - LV)	2021	?
1119	2021	c21lt1	2021 Large Lithuanian January - June (6346710 - LT)	2021	179
1119	2021	c21nl1	2021 Large Dutch January - June (NL-6346691)	2021	?
1119	2021	c21no1	2021 Large Norwegian January - May (NO-6346688)	2021	?
1119	2021	c21pl1	2021 Large Polish January - May (6346701-PL)	2021	?
1119	2021	c21ro1	2021 Large Romanian January - May (6346707-RO)	2021	?
1119	2021	c21ru1	2021 Large Russian January - May (6346697 RU)	2021	?
1119	2021	c21ru2	2021 Large Russian Insert (6346698 RU LCS)	2021	?
1119	2021	c21ch1	2021 Large Swiss January - June (CH/DE/F 6346678)	2021	?
1119	2021	c21si1	2021 Large Slovene January - May (6346706 – SL 6346683 – SL for DE/A)	2021	?
1119	2021	c21sk1	2021 Large Slovak January - May (6346702-SK)	2021	177
1119	2021	c21se1	2021 Large Swedish January - May (SV-6346689)	2021	157
1119	2021	c21uk1	2021 Large UK January - May (MEA_EN 6346716)	2021	?
1119	2021	c21au1	2021 Large Australian / New Zealand January - May (AUS 6346728 - NZ 6346729)	2021	?
1119	2021	c21cn1	2021 Large Chinese January - May (6346722 ZHSI)	2021	?
1119	2021	c21hk1	2021 Large Hong Kong January - May (ZHHK - 6346726)	2021	?
1119	2021	c21tw1	2021 Large Taiwanese January - May (ZHTW - 6346727)	2021	?
1119	2021	c21tr1	2021 Large Turkish January - May (6346718-TR)	2021	?
1119	2021	c21ua1	2021 Large Ukrainian January - May (6346708 - UA)	2021	?
1119	2021	c21ar1	2021 Large Arabic January - May (Arabic - 6346714)	2021	?
1119	2021	c21bg1	2021 Large Bulgarian January - May (6346709 - BG)	2021	?
1119	2021	c21heb1	2021 Large Israel January - May (634.6717-IS/Hebrew)	2021	?
1119	2021	c21hr1	2021 Large Croatian / Bosnian January - May (6346705 - HR, 6346682 - HR for DE/A)	2021	?
1119	2021	c21sr1	2021 Large Serbian January - May (6346715-SR)	2021	?
1066	2020	c20mx2	2020 Large Mexican September - December (6322697 - ESMX)	2020	?
1066	2020	c20lam2	2020 Large Latin American June - December (LAM - 6322698)	2020	?
1066	2020	c20cz2	2020 Large Czech June - December (6322679-CZ)	2020	?
1066	2020	c20es2	2020 Large Spanish / Portuguese June - December (6322591 ES-PT)	2020	?
1066	2020	c20fi2	2020 Large Finnish June - December (FI-6322554)	2020	?
1066	2020	c20gr2	2020 Large Greek June - December (632.2695 EL)	2020	?
1066	2020	c20hu2	2020 Large Hungarian June - December (6322680 - HU, 6322531 - HU for DE/A)	2020	162
1119	2021	c21be2	2021 Large Belgian January - June (FR/BE - 6346692)	2021	?
1066	2020	c20ch2	2020 Large Swiss June - December (CH/DE/F 6322528)	2020	?
1066	2020	c20ch3	2020 Large Swiss June - December (CH/DE/F w/Xmas Insert - 6322742)	2020	?
1066	2020	c20ru2	2020 Large Russian June - December (6322595 RU - 6322600 RU LCS - 6322741 RU LCS Meloman)	2020	180
1066	2020	c20ru3	2020 Large Russian July - December (6322600 RU LCS)	2020	?
1066	2020	c20no2	2020 Large Norwegian June - December (NO - 6322556)	2020	?
1066	2020	c20lv2	2020 Large Latvian June - December (6322687 - LV)	2020	?
1066	2020	c20it2	2020 Large Italian / Swiss June - December (6322529-CH/I 6322588-IT)	2020	?
1066	2020	c20si2	2020 Large Slovene June - December (6322682 - SL 6322533 - SL for DE/A)	2020	?
1066	2020	c20sk2	2020 Large Slovak June - December (6322678-SK)	2020	182
1066	2020	c20au2	2020 Large Australian / New Zealand / Malaysia / Singapore June - December (AUS 6322707 - NZ 6322711 - MY 6322703 - SG 6322702)	2020	?
1066	2020	c20ko2	2020 Large Korean June - August	2020	?
1066	2020	c20ko1	2020 Large Korean January - March	2020	?
1066	2020	c20cn2	2020 Large Chinese June - December (6322700 ZHSI)	2020	?
